# origin; destination; customers
106; 17; 2
106; 18; 576
106; 20; 10
106; 21; 31
106; 22; 2
106; 23; 5
106; 24; 400
106; 28; 1
106; 29; 12
106; 30; 27
106; 32; 174
106; 33; 4
106; 34; 4
106; 35; 4
106; 37; 2
106; 38; 1
106; 39; 2
106; 40; 6
106; 41; 50
106; 42; 15
106; 43; 6
106; 44; 19
106; 45; 1
106; 46; 1
106; 47; 1
106; 50; 225
106; 51; 4
106; 52; 3
106; 54; 149
106; 56; 50
106; 58; 21
106; 59; 6
106; 60; 1
106; 61; 54
106; 62; 4
106; 63; 213
106; 64; 71
106; 65; 76
106; 67; 29
106; 68; 2
106; 69; 3
106; 70; 1
106; 71; 77
106; 72; 36
106; 73; 190
106; 75; 110
106; 76; 22
106; 78; 11
106; 79; 10
106; 80; 106
106; 81; 167
106; 83; 27
106; 84; 125
106; 85; 500
106; 86; 3
106; 87; 5
106; 89; 6
106; 91; 23
106; 92; 7
106; 93; 8
106; 94; 1
106; 96; 6
106; 98; 9
106; 99; 20
106; 101; 2
106; 102; 2
106; 103; 16
106; 104; 38
106; 105; 11
106; 109; 11
106; 110; 27
106; 111; 1
106; 112; 3
106; 113; 8
106; 114; 10
106; 115; 48
106; 116; 2
106; 117; 3
106; 118; 88
106; 119; 2
106; 120; 1
106; 121; 5
106; 122; 2
106; 123; 16
106; 124; 36
106; 125; 1
106; 126; 5
106; 127; 9
106; 128; 9
106; 129; 42
106; 130; 1
106; 131; 13
106; 132; 6
106; 133; 72
106; 134; 8
106; 135; 41
106; 136; 53
106; 137; 2
106; 138; 49
106; 139; 483
106; 140; 4
108; 30; 1
108; 88; 1
108; 97; 12
108; 112; 6
108; 139; 1
109; 1; 2
109; 2; 467
109; 8; 5
109; 11; 10
109; 12; 38
109; 13; 6
109; 15; 216
109; 16; 1
109; 17; 1
109; 18; 12
109; 20; 23
109; 21; 7
109; 22; 1
109; 23; 1
109; 24; 5
109; 25; 1
109; 29; 5
109; 30; 5
109; 32; 4
109; 33; 7
109; 34; 1
109; 35; 1
109; 39; 1
109; 40; 2
109; 41; 43
109; 42; 2
109; 44; 130
109; 45; 2
109; 46; 1
109; 50; 1
109; 51; 1
109; 52; 1
109; 54; 1
109; 56; 13
109; 58; 2
109; 59; 1
109; 61; 8
109; 62; 1
109; 63; 7
109; 64; 1
109; 65; 428
109; 67; 9
109; 70; 6
109; 71; 1
109; 72; 15
109; 73; 43
109; 75; 2
109; 76; 630
109; 78; 60
109; 79; 21
109; 80; 2
109; 81; 31
109; 83; 42
109; 84; 3
109; 85; 32
109; 86; 8
109; 89; 6
109; 91; 1
109; 92; 2
109; 93; 7
109; 94; 1
109; 96; 6
109; 97; 1
109; 98; 2
109; 99; 4
109; 101; 1
109; 102; 1
109; 103; 32
109; 104; 201
109; 106; 11
109; 110; 8
109; 112; 1
109; 113; 1
109; 114; 1
109; 115; 6
109; 116; 1
109; 117; 6
109; 118; 49
109; 119; 1
109; 121; 2
109; 123; 62
109; 124; 35
109; 126; 2
109; 127; 3
109; 128; 4
109; 129; 24
109; 132; 5
109; 133; 35
109; 134; 2
109; 135; 1
109; 136; 15
109; 138; 13
109; 139; 125
110; 1; 130
110; 2; 7
110; 3; 2
110; 4; 2
110; 5; 394
110; 6; 1
110; 7; 394
110; 8; 74
110; 9; 6
110; 10; 34
110; 11; 168
110; 12; 175
110; 13; 25
110; 14; 9
110; 15; 328
110; 16; 13
110; 17; 25
110; 18; 57
110; 19; 1
110; 20; 34
110; 21; 91
110; 22; 16
110; 23; 296
110; 24; 24
110; 25; 2
110; 26; 2
110; 29; 35
110; 30; 414
110; 31; 2
110; 32; 10
110; 33; 128
110; 34; 7
110; 35; 13
110; 36; 1
110; 37; 17
110; 38; 635
110; 39; 8
110; 40; 227
110; 41; 27
110; 42; 16
110; 43; 12
110; 44; 26
110; 45; 1
110; 46; 5
110; 47; 3289
110; 50; 8
110; 51; 10
110; 52; 446
110; 53; 1924
110; 54; 8
110; 56; 26
110; 58; 4
110; 59; 295
110; 60; 11
110; 61; 11
110; 62; 193
110; 63; 26
110; 64; 10
110; 65; 55
110; 66; 1
110; 67; 94
110; 69; 1
110; 70; 4
110; 71; 16
110; 72; 107
110; 73; 345
110; 75; 6
110; 76; 18
110; 78; 10
110; 79; 7
110; 80; 5
110; 81; 33
110; 83; 18
110; 84; 11
110; 85; 195
110; 86; 3
110; 87; 187
110; 88; 4
110; 89; 295
110; 90; 7
110; 91; 20
110; 92; 1440
110; 93; 3
110; 94; 1038
110; 95; 4
110; 96; 82
110; 97; 20
110; 98; 269
110; 99; 154
110; 100; 26
110; 101; 18
110; 102; 52
110; 103; 13
110; 104; 30
110; 105; 18
110; 106; 27
110; 109; 8
110; 111; 250
110; 112; 22
110; 113; 12
110; 114; 9
110; 115; 40
110; 116; 5
110; 117; 148
110; 118; 60
110; 119; 24
110; 120; 6
110; 121; 182
110; 122; 510
110; 123; 14
110; 124; 36
110; 125; 54
110; 126; 364
110; 127; 737
110; 128; 915
110; 129; 1284
110; 130; 2
110; 131; 2
110; 132; 176
110; 133; 27
110; 134; 185
110; 135; 9
110; 136; 270
110; 137; 301
110; 138; 406
110; 139; 3432
110; 140; 15
111; 1; 2
111; 5; 51
111; 7; 6
111; 8; 4
111; 10; 2
111; 11; 2
111; 12; 10
111; 13; 2
111; 14; 1
111; 15; 15
111; 16; 1
111; 17; 1
111; 18; 2
111; 20; 1
111; 21; 5
111; 22; 1
111; 23; 13
111; 24; 1
111; 29; 2
111; 30; 22
111; 32; 1
111; 33; 6
111; 35; 1
111; 37; 1
111; 38; 2
111; 40; 8
111; 41; 1
111; 42; 1
111; 44; 2
111; 47; 2
111; 52; 417
111; 53; 2
111; 56; 1
111; 59; 10
111; 61; 1
111; 62; 10
111; 63; 1
111; 65; 4
111; 67; 1
111; 71; 1
111; 72; 6
111; 73; 18
111; 76; 1
111; 81; 2
111; 83; 1
111; 85; 10
111; 87; 1
111; 89; 11
111; 92; 46
111; 94; 89
111; 97; 1
111; 98; 12
111; 99; 7
111; 102; 2
111; 103; 1
111; 104; 1
111; 106; 1
111; 110; 250
111; 112; 1
111; 114; 1
111; 115; 2
111; 117; 6
111; 118; 3
111; 119; 1
111; 121; 6
111; 122; 3
111; 124; 2
111; 125; 2
111; 126; 9
111; 127; 20
111; 128; 22
111; 129; 50
111; 132; 7
111; 133; 1
111; 134; 7
111; 136; 12
111; 138; 17
111; 139; 147
112; 1; 8
112; 2; 1
112; 5; 1
112; 7; 1
112; 8; 6
112; 10; 1
112; 11; 8
112; 12; 14
112; 13; 18
112; 14; 19
112; 15; 31
112; 16; 3
112; 17; 1
112; 18; 7
112; 20; 4
112; 21; 5
112; 22; 1
112; 23; 4
112; 24; 1
112; 25; 2
112; 26; 1
112; 27; 95
112; 29; 8
112; 30; 62
112; 32; 1
112; 33; 6
112; 34; 1
112; 35; 1
112; 37; 16
112; 38; 2
112; 39; 1
112; 40; 3
112; 41; 3
112; 42; 1
112; 43; 1
112; 44; 5
112; 46; 1
112; 47; 4
112; 50; 1
112; 51; 1
112; 52; 2
112; 53; 3
112; 54; 1
112; 56; 3
112; 59; 2
112; 60; 1
112; 61; 1
112; 62; 23
112; 63; 2
112; 64; 1
112; 65; 9
112; 67; 6
112; 72; 24
112; 73; 30
112; 76; 1
112; 78; 2
112; 81; 3
112; 83; 1
112; 84; 1
112; 85; 15
112; 87; 7
112; 88; 22
112; 89; 10
112; 90; 1
112; 91; 1
112; 92; 4
112; 94; 2
112; 96; 6
112; 97; 773
112; 98; 14
112; 99; 4
112; 100; 1
112; 101; 1
112; 102; 2
112; 103; 1
112; 104; 2
112; 105; 1
112; 106; 3
112; 108; 6
112; 109; 1
112; 110; 22
112; 111; 1
112; 113; 2
112; 114; 1
112; 115; 3
112; 116; 1
112; 117; 6
112; 118; 7
112; 119; 7
112; 120; 4
112; 121; 4
112; 122; 2
112; 123; 2
112; 124; 5
112; 125; 1
112; 126; 4
112; 127; 5
112; 128; 7
112; 129; 30
112; 132; 7
112; 133; 2
112; 134; 6
112; 136; 16
112; 137; 12
112; 138; 14
112; 139; 130
113; 1; 17
113; 2; 1
113; 4; 2
113; 5; 1
113; 7; 1
113; 8; 78
113; 10; 1
113; 11; 10
113; 12; 46
113; 13; 4
113; 15; 203
113; 16; 1
113; 17; 2
113; 18; 15
113; 20; 6
113; 21; 7
113; 22; 13
113; 23; 1
113; 24; 12
113; 29; 1
113; 30; 7
113; 31; 64
113; 32; 2
113; 33; 3
113; 34; 16
113; 35; 7
113; 38; 1
113; 39; 9
113; 40; 3
113; 41; 5
113; 42; 2
113; 43; 1
113; 44; 4
113; 47; 1
113; 48; 2
113; 50; 2
113; 51; 3
113; 52; 1
113; 54; 2
113; 56; 10
113; 59; 2
113; 60; 6
113; 61; 1
113; 62; 4
113; 63; 9
113; 64; 2
113; 65; 14
113; 67; 10
113; 70; 1
113; 71; 5
113; 72; 3
113; 73; 1693
113; 75; 3
113; 76; 1
113; 78; 2
113; 80; 1
113; 81; 5
113; 82; 4
113; 83; 1
113; 84; 3
113; 85; 40
113; 86; 1
113; 87; 8
113; 89; 9
113; 91; 2
113; 92; 2
113; 94; 1
113; 95; 1
113; 96; 21
113; 98; 4
113; 99; 6
113; 100; 1
113; 101; 11
113; 102; 2
113; 103; 1
113; 104; 2
113; 105; 1
113; 106; 8
113; 109; 1
113; 110; 12
113; 112; 2
113; 114; 1
113; 115; 30
113; 117; 3
113; 118; 21
113; 119; 1
113; 121; 5
113; 122; 2
113; 123; 3
113; 124; 6
113; 125; 1
113; 126; 4
113; 127; 5
113; 128; 7
113; 129; 29
113; 130; 29
113; 132; 11
113; 133; 2
113; 134; 7
113; 136; 30
113; 137; 2
113; 138; 2
113; 139; 425
114; 1; 140
114; 2; 1
114; 8; 3
114; 9; 1
114; 11; 51
114; 12; 295
114; 13; 1
114; 15; 106
114; 16; 1
114; 17; 1
114; 18; 12
114; 20; 4
114; 21; 60
114; 22; 1
114; 23; 1
114; 24; 6
114; 29; 2
114; 30; 7
114; 32; 8
114; 33; 18
114; 34; 1
114; 35; 1
114; 40; 2
114; 41; 7
114; 42; 161
114; 43; 46
114; 44; 2
114; 50; 2
114; 51; 1
114; 52; 1
114; 54; 2
114; 56; 4
114; 58; 1
114; 59; 2
114; 61; 4
114; 62; 2
114; 63; 10
114; 64; 5
114; 65; 7
114; 67; 51
114; 71; 61
114; 72; 6
114; 73; 39
114; 75; 2
114; 76; 2
114; 78; 1
114; 79; 1
114; 80; 2
114; 81; 10
114; 83; 3
114; 84; 6
114; 85; 193
114; 87; 3
114; 89; 4
114; 91; 63
114; 92; 2
114; 93; 1
114; 94; 1
114; 96; 6
114; 97; 1
114; 98; 2
114; 99; 14
114; 101; 1
114; 102; 1
114; 103; 2
114; 104; 4
114; 105; 51
114; 106; 10
114; 109; 1
114; 110; 9
114; 111; 1
114; 112; 1
114; 113; 1
114; 115; 10
114; 117; 7
114; 118; 13
114; 119; 1
114; 121; 1
114; 122; 1
114; 123; 2
114; 124; 4
114; 126; 2
114; 127; 4
114; 128; 4
114; 129; 34
114; 132; 5
114; 133; 6
114; 134; 2
114; 135; 11
114; 136; 14
114; 137; 1
114; 138; 25
114; 139; 214
114; 140; 2
115; 1; 184
115; 2; 6
115; 3; 1
115; 4; 1
115; 5; 2
115; 7; 1
115; 8; 50
115; 9; 8
115; 10; 1
115; 11; 126
115; 12; 245
115; 13; 5
115; 14; 1
115; 15; 728
115; 16; 4
115; 17; 6
115; 18; 60
115; 20; 9
115; 21; 92
115; 22; 8
115; 23; 7
115; 24; 61
115; 25; 1
115; 29; 12
115; 30; 38
115; 31; 1
115; 32; 19
115; 33; 92
115; 34; 10
115; 35; 8
115; 36; 1
115; 37; 2
115; 38; 1
115; 39; 5
115; 40; 10
115; 41; 16
115; 42; 19
115; 43; 5
115; 44; 10
115; 45; 1
115; 46; 2
115; 47; 1
115; 50; 7
115; 51; 7
115; 52; 3
115; 53; 1
115; 54; 18
115; 56; 47
115; 58; 4
115; 59; 8
115; 60; 4
115; 61; 13
115; 62; 5
115; 63; 108
115; 64; 11
115; 65; 35
115; 67; 172
115; 69; 1
115; 70; 3
115; 71; 35
115; 72; 38
115; 73; 1208
115; 75; 12
115; 76; 13
115; 77; 1
115; 78; 5
115; 79; 5
115; 80; 7
115; 81; 41
115; 83; 13
115; 84; 28
115; 85; 640
115; 86; 2
115; 87; 11
115; 88; 1
115; 89; 36
115; 91; 14
115; 92; 9
115; 93; 3
115; 94; 3
115; 95; 1
115; 96; 31
115; 97; 3
115; 98; 13
115; 99; 29
115; 100; 1
115; 101; 8
115; 102; 5
115; 103; 11
115; 104; 25
115; 105; 7
115; 106; 48
115; 109; 6
115; 110; 40
115; 111; 2
115; 112; 3
115; 113; 30
115; 114; 10
115; 116; 2
115; 117; 66
115; 118; 50
115; 119; 3
115; 120; 1
115; 121; 9
115; 122; 3
115; 123; 7
115; 124; 31
115; 125; 2
115; 126; 9
115; 127; 14
115; 128; 16
115; 129; 144
115; 130; 2
115; 131; 2
115; 132; 48
115; 133; 27
115; 134; 15
115; 135; 101
115; 136; 219
115; 137; 6
115; 138; 113
115; 139; 1347
115; 140; 9
116; 1; 4
116; 2; 1
116; 3; 1
116; 8; 3
116; 11; 4
116; 12; 7
116; 13; 183
116; 15; 23
116; 16; 13
116; 18; 1
116; 19; 1
116; 20; 8
116; 21; 2
116; 22; 1
116; 23; 1
116; 24; 1
116; 25; 66
116; 26; 2
116; 29; 22
116; 30; 7
116; 32; 1
116; 33; 3
116; 34; 1
116; 35; 1
116; 36; 1
116; 37; 1
116; 39; 1
116; 40; 1
116; 41; 2
116; 44; 3
116; 46; 24
116; 51; 1
116; 56; 3
116; 59; 1
116; 61; 1
116; 62; 2
116; 63; 1
116; 65; 7
116; 67; 3
116; 72; 217
116; 73; 19
116; 76; 2
116; 81; 2
116; 83; 1
116; 84; 1
116; 85; 8
116; 89; 4
116; 92; 1
116; 96; 3
116; 97; 1
116; 98; 2
116; 99; 2
116; 101; 1
116; 102; 1
116; 103; 1
116; 104; 3
116; 106; 2
116; 109; 1
116; 110; 5
116; 112; 1
116; 115; 2
116; 117; 3
116; 118; 6
116; 119; 1
116; 121; 1
116; 122; 1
116; 123; 1
116; 124; 7
116; 126; 1
116; 127; 1
116; 128; 2
116; 129; 11
116; 132; 3
116; 133; 1
116; 134; 2
116; 136; 8
116; 138; 5
116; 139; 54
117; 1; 24
117; 2; 5
117; 3; 2
117; 5; 7
117; 6; 1
117; 7; 1
117; 8; 99
117; 9; 70
117; 11; 43
117; 12; 185
117; 13; 5
117; 14; 2
117; 15; 373
117; 16; 7
117; 17; 25
117; 18; 5
117; 19; 1
117; 20; 1
117; 21; 68
117; 22; 14
117; 23; 21
117; 24; 3
117; 25; 1
117; 29; 17
117; 30; 92
117; 32; 12
117; 33; 77
117; 34; 10
117; 35; 14
117; 36; 1
117; 37; 4
117; 38; 2
117; 39; 10
117; 40; 44
117; 41; 1
117; 42; 12
117; 43; 2
117; 44; 2
117; 47; 3
117; 50; 1
117; 51; 9
117; 52; 11
117; 53; 2
117; 54; 1
117; 56; 29
117; 59; 29
117; 60; 3
117; 61; 10
117; 62; 2
117; 63; 22
117; 64; 1
117; 65; 30
117; 67; 24
117; 70; 3
117; 71; 4
117; 72; 54
117; 73; 686
117; 75; 1
117; 76; 13
117; 78; 1
117; 79; 1
117; 80; 4
117; 81; 30
117; 83; 13
117; 84; 1
117; 85; 161
117; 87; 41
117; 88; 1
117; 89; 138
117; 91; 2
117; 92; 32
117; 93; 2
117; 94; 1
117; 95; 5
117; 96; 38
117; 98; 38
117; 99; 106
117; 100; 1
117; 101; 3
117; 102; 20
117; 103; 10
117; 104; 22
117; 105; 2
117; 106; 3
117; 109; 6
117; 110; 148
117; 111; 6
117; 112; 6
117; 113; 3
117; 114; 7
117; 115; 66
117; 116; 3
117; 118; 4
117; 119; 7
117; 120; 2
117; 121; 47
117; 122; 2
117; 123; 1
117; 124; 29
117; 125; 7
117; 126; 46
117; 127; 60
117; 128; 84
117; 129; 626
117; 130; 2
117; 132; 411
117; 133; 22
117; 134; 69
117; 135; 4
117; 136; 338
117; 137; 81
117; 138; 157
117; 139; 4784
117; 140; 144
118; 1; 48
118; 2; 48
118; 3; 4
118; 4; 1
118; 5; 3
118; 6; 1
118; 7; 2
118; 8; 22
118; 9; 3
118; 10; 3
118; 11; 22
118; 12; 406
118; 13; 31
118; 14; 2
118; 15; 8685
118; 16; 11
118; 17; 9
118; 18; 286
118; 20; 156
118; 21; 74
118; 22; 4
118; 23; 9
118; 24; 298
118; 25; 3
118; 26; 1
118; 28; 4
118; 29; 38
118; 30; 60
118; 31; 1
118; 32; 45
118; 33; 5
118; 34; 15
118; 35; 12
118; 36; 2
118; 37; 4
118; 38; 1
118; 39; 8
118; 40; 20
118; 41; 479
118; 42; 21
118; 43; 3
118; 44; 120
118; 45; 3
118; 46; 5
118; 47; 1
118; 48; 1
118; 50; 21
118; 51; 14
118; 52; 5
118; 53; 1
118; 54; 18
118; 56; 992
118; 58; 47
118; 59; 10
118; 60; 1
118; 61; 63
118; 62; 18
118; 63; 51
118; 64; 22
118; 65; 444
118; 66; 1
118; 67; 23
118; 68; 3
118; 69; 5
118; 70; 23
118; 71; 27
118; 72; 120
118; 73; 739
118; 75; 60
118; 76; 99
118; 78; 53
118; 79; 38
118; 80; 14
118; 81; 248
118; 83; 73
118; 84; 17
118; 85; 487
118; 86; 17
118; 87; 8
118; 88; 1
118; 89; 10
118; 90; 1
118; 91; 11
118; 92; 12
118; 93; 28
118; 94; 4
118; 95; 1
118; 96; 9
118; 97; 3
118; 98; 18
118; 99; 36
118; 100; 1
118; 101; 4
118; 102; 9
118; 103; 122
118; 104; 234
118; 105; 4
118; 106; 88
118; 109; 49
118; 110; 60
118; 111; 3
118; 112; 7
118; 113; 21
118; 114; 13
118; 115; 50
118; 116; 6
118; 117; 4
118; 119; 6
118; 120; 1
118; 121; 18
118; 122; 3
118; 123; 71
118; 124; 258
118; 125; 3
118; 126; 15
118; 127; 23
118; 128; 33
118; 129; 54
118; 130; 2
118; 131; 3
118; 132; 10
118; 133; 171
118; 134; 21
118; 135; 20
118; 136; 197
118; 137; 2
118; 138; 136
118; 139; 1399
118; 140; 4
119; 1; 8
119; 2; 1
119; 5; 2
119; 8; 8
119; 10; 2
119; 11; 8
119; 12; 12
119; 13; 13
119; 14; 5
119; 15; 28
119; 16; 3
119; 17; 2
119; 18; 1
119; 20; 4
119; 21; 5
119; 22; 2
119; 23; 6
119; 24; 1
119; 25; 1
119; 29; 4
119; 30; 235
119; 32; 1
119; 33; 6
119; 34; 1
119; 35; 2
119; 37; 14
119; 38; 2
119; 39; 1
119; 40; 4
119; 41; 2
119; 42; 1
119; 44; 3
119; 46; 1
119; 51; 1
119; 52; 2
119; 56; 2
119; 59; 2
119; 61; 1
119; 62; 46
119; 63; 2
119; 65; 7
119; 67; 6
119; 72; 15
119; 73; 35
119; 76; 1
119; 81; 2
119; 83; 1
119; 84; 1
119; 85; 14
119; 87; 1
119; 88; 2
119; 89; 13
119; 90; 6
119; 92; 4
119; 94; 2
119; 96; 7
119; 97; 7
119; 98; 27
119; 99; 4
119; 101; 2
119; 102; 3
119; 103; 1
119; 104; 2
119; 106; 2
119; 109; 1
119; 110; 24
119; 111; 1
119; 112; 7
119; 113; 1
119; 114; 1
119; 115; 3
119; 116; 1
119; 117; 7
119; 118; 6
119; 120; 14
119; 121; 6
119; 122; 3
119; 124; 4
119; 125; 2
119; 126; 5
119; 127; 5
119; 128; 8
119; 129; 32
119; 132; 9
119; 133; 1
119; 134; 10
119; 136; 19
119; 138; 15
119; 139; 146
120; 1; 2
120; 8; 2
120; 11; 2
120; 12; 3
120; 13; 3
120; 14; 4
120; 15; 6
120; 16; 1
120; 20; 1
120; 21; 1
120; 23; 1
120; 29; 1
120; 30; 46
120; 33; 1
120; 37; 17
120; 40; 1
120; 41; 1
120; 44; 1
120; 52; 1
120; 56; 1
120; 59; 1
120; 62; 10
120; 63; 1
120; 65; 2
120; 67; 1
120; 72; 3
120; 73; 7
120; 81; 1
120; 85; 3
120; 88; 1
120; 89; 3
120; 90; 1
120; 92; 1
120; 94; 1
120; 96; 1
120; 97; 3
120; 98; 5
120; 99; 1
120; 102; 1
120; 106; 1
120; 110; 6
120; 112; 4
120; 115; 1
120; 117; 2
120; 118; 1
120; 119; 14
120; 121; 1
120; 122; 1
120; 124; 1
120; 126; 1
120; 127; 1
120; 128; 2
120; 129; 7
120; 132; 2
120; 134; 2
120; 136; 4
120; 138; 3
120; 139; 32
121; 1; 21
121; 2; 2
121; 3; 1
121; 4; 1
121; 5; 7
121; 7; 4
121; 8; 25
121; 9; 4
121; 10; 3
121; 11; 28
121; 12; 40
121; 13; 3
121; 14; 2
121; 15; 96
121; 16; 4
121; 17; 16
121; 18; 8
121; 20; 10
121; 21; 14
121; 22; 5
121; 23; 31
121; 24; 4
121; 29; 8
121; 30; 89
121; 32; 3
121; 33; 26
121; 34; 3
121; 35; 6
121; 37; 3
121; 38; 15
121; 39; 4
121; 40; 21
121; 41; 7
121; 42; 2
121; 43; 1
121; 44; 3
121; 46; 1
121; 47; 8
121; 50; 1
121; 51; 4
121; 52; 11
121; 53; 5
121; 54; 1
121; 56; 9
121; 58; 1
121; 59; 19
121; 60; 1
121; 61; 3
121; 62; 35
121; 63; 4
121; 64; 1
121; 65; 10
121; 67; 16
121; 70; 1
121; 71; 4
121; 72; 27
121; 73; 111
121; 75; 2
121; 76; 5
121; 78; 1
121; 79; 1
121; 80; 1
121; 81; 8
121; 83; 4
121; 84; 2
121; 85; 30
121; 87; 77
121; 88; 1
121; 89; 369
121; 90; 1
121; 91; 2
121; 92; 27
121; 93; 1
121; 94; 11
121; 95; 2
121; 96; 24
121; 97; 4
121; 98; 52
121; 99; 27
121; 100; 286
121; 101; 7
121; 102; 154
121; 103; 3
121; 104; 8
121; 105; 1
121; 106; 5
121; 109; 2
121; 110; 182
121; 111; 6
121; 112; 4
121; 113; 5
121; 114; 1
121; 115; 9
121; 116; 1
121; 117; 47
121; 118; 18
121; 119; 6
121; 120; 1
121; 122; 21
121; 123; 2
121; 124; 10
121; 125; 14
121; 126; 229
121; 127; 43
121; 128; 82
121; 129; 206
121; 130; 1
121; 132; 91
121; 133; 7
121; 134; 384
121; 135; 3
121; 136; 90
121; 137; 3
121; 138; 80
121; 139; 834
121; 140; 7
122; 1; 7
122; 2; 1
122; 5; 4
122; 7; 16
122; 8; 6
122; 9; 1
122; 10; 2
122; 11; 8
122; 12; 24
122; 13; 1
122; 14; 1
122; 15; 49
122; 16; 2
122; 17; 2
122; 18; 4
122; 20; 1
122; 21; 5
122; 22; 1
122; 23; 19
122; 24; 2
122; 29; 4
122; 30; 40
122; 32; 2
122; 33; 2
122; 34; 1
122; 35; 2
122; 37; 2
122; 38; 177
122; 39; 1
122; 40; 37
122; 41; 1
122; 42; 1
122; 44; 2
122; 46; 1
122; 47; 48
122; 51; 1
122; 52; 14
122; 53; 18
122; 54; 1
122; 56; 4
122; 59; 53
122; 61; 2
122; 62; 6
122; 63; 2
122; 64; 1
122; 65; 6
122; 67; 5
122; 71; 3
122; 72; 13
122; 73; 39
122; 75; 1
122; 76; 2
122; 78; 1
122; 79; 1
122; 81; 5
122; 83; 2
122; 84; 1
122; 85; 16
122; 87; 9
122; 89; 15
122; 91; 1
122; 92; 78
122; 94; 11
122; 96; 2
122; 98; 23
122; 99; 28
122; 100; 2
122; 101; 1
122; 102; 6
122; 103; 2
122; 104; 4
122; 106; 2
122; 110; 510
122; 111; 3
122; 112; 2
122; 113; 2
122; 114; 1
122; 115; 3
122; 116; 1
122; 117; 2
122; 118; 3
122; 119; 3
122; 120; 1
122; 121; 21
122; 123; 1
122; 124; 5
122; 125; 2
122; 126; 85
122; 127; 132
122; 128; 625
122; 129; 120
122; 132; 9
122; 133; 4
122; 134; 30
122; 135; 2
122; 136; 26
122; 137; 1
122; 138; 48
122; 139; 391
122; 140; 4
123; 1; 10
123; 2; 459
123; 7; 1
123; 8; 4
123; 10; 1
123; 11; 5
123; 12; 77
123; 13; 5
123; 15; 787
123; 16; 1
123; 18; 76
123; 20; 20
123; 21; 4
123; 22; 1
123; 23; 1
123; 24; 22
123; 25; 1
123; 28; 2
123; 29; 2
123; 30; 19
123; 32; 10
123; 33; 1
123; 34; 1
123; 35; 1
123; 39; 1
123; 40; 2
123; 41; 107
123; 42; 2
123; 43; 1
123; 44; 176
123; 45; 8
123; 46; 2
123; 50; 4
123; 51; 1
123; 52; 1
123; 54; 3
123; 56; 38
123; 58; 11
123; 59; 2
123; 61; 44
123; 62; 3
123; 63; 8
123; 64; 4
123; 65; 3488
123; 67; 5
123; 68; 2
123; 69; 3
123; 70; 5
123; 71; 7
123; 72; 6
123; 73; 55
123; 75; 13
123; 76; 243
123; 78; 4272
123; 79; 250
123; 80; 4
123; 81; 164
123; 83; 80
123; 84; 3
123; 85; 47
123; 86; 538
123; 87; 2
123; 89; 2
123; 91; 3
123; 92; 3
123; 93; 35
123; 94; 1
123; 96; 2
123; 98; 6
123; 99; 5
123; 101; 1
123; 102; 1
123; 103; 19
123; 104; 267
123; 105; 1
123; 106; 16
123; 109; 62
123; 110; 14
123; 112; 2
123; 113; 3
123; 114; 2
123; 115; 7
123; 116; 1
123; 117; 1
123; 118; 71
123; 121; 2
123; 122; 1
123; 124; 69
123; 126; 2
123; 127; 3
123; 128; 4
123; 129; 15
123; 132; 2
123; 133; 122
123; 134; 3
123; 135; 4
123; 136; 19
123; 137; 1
123; 138; 1
123; 139; 161
123; 140; 1
124; 1; 64
124; 2; 33
124; 3; 3
124; 4; 1
124; 5; 2
124; 6; 1
124; 7; 1
124; 8; 32
124; 9; 1
124; 10; 1
124; 11; 44
124; 12; 120
124; 13; 46
124; 14; 1
124; 15; 688
124; 16; 11
124; 17; 5
124; 18; 38
124; 19; 1
124; 20; 4845
124; 21; 29
124; 22; 7
124; 23; 5
124; 24; 25
124; 25; 6
124; 26; 1
124; 28; 1
124; 29; 44
124; 30; 36
124; 31; 2
124; 32; 11
124; 33; 30
124; 34; 8
124; 35; 7
124; 36; 1
124; 37; 2
124; 38; 3
124; 39; 5
124; 40; 10
124; 41; 78
124; 42; 7
124; 43; 1
124; 44; 84
124; 45; 1
124; 46; 5
124; 47; 1
124; 50; 3
124; 51; 9
124; 52; 3
124; 54; 2
124; 56; 124
124; 58; 5
124; 59; 5
124; 61; 15
124; 62; 14
124; 63; 27
124; 64; 4
124; 65; 223
124; 66; 1
124; 67; 38
124; 68; 1
124; 69; 1
124; 70; 145
124; 71; 6
124; 72; 146
124; 73; 259
124; 75; 7
124; 76; 90
124; 78; 22
124; 79; 15
124; 80; 6
124; 81; 55
124; 83; 33
124; 84; 10
124; 85; 129
124; 86; 14
124; 87; 24
124; 88; 1
124; 89; 31
124; 90; 1
124; 91; 2
124; 92; 7
124; 93; 7
124; 94; 3
124; 95; 1
124; 96; 35
124; 97; 4
124; 98; 12
124; 99; 17
124; 101; 7
124; 102; 5
124; 103; 254
124; 104; 299
124; 105; 11
124; 106; 36
124; 109; 35
124; 110; 36
124; 111; 2
124; 112; 5
124; 113; 6
124; 114; 4
124; 115; 31
124; 116; 7
124; 117; 29
124; 118; 258
124; 119; 4
124; 120; 1
124; 121; 10
124; 122; 5
124; 123; 69
124; 125; 2
124; 126; 8
124; 127; 12
124; 128; 18
124; 129; 106
124; 130; 2
124; 132; 29
124; 133; 45
124; 134; 13
124; 135; 4
124; 136; 84
124; 137; 1
124; 138; 59
124; 139; 594
124; 140; 1
125; 1; 1
125; 5; 3
125; 7; 1
125; 8; 5
125; 10; 7
125; 11; 7
